"","logFC","CI.L","CI.R","AveExpr","t","B","P.Value","adj.P.Val","sig.PVal","sig.FDR","P value","Adjusted P value","negLog10rawP","negLog10adjP","sig.pval.fct","sig.FDR.fct"
"P12246_Apcs_839",1.44589035661275,0.435665186896844,2.45611552632865,18.0409616826645,2.91337258278368,-3.68319277063215,0.00641399365166317,0.0205503787730671,1,1,0.00641399365166317,0.0205503787730671,2.19287147425619,1.68718016904159,"upReg","upReg"
"O88531_Ppt1_840",1.07873021709711,0.821857010976541,1.33560342321768,20.9678872499948,8.54704679949474,12.1140256482122,7.65686070243187e-10,2.91162203026686e-08,1,1,7.65686070243187e-10,2.91162203026686e-08,9.11594925374392,7.53586500326816,"upReg","upReg"
"Q6ZQB6_Ppip5k2_841",0.272871728726887,0.0699008978234808,0.475842559630293,21.8773268599647,2.7359757893244,-4.09533066231624,0.00996495692046192,0.0297507494836105,0,0,0.00996495692046192,0.0297507494836105,2.00152457445934,1.52650208901119,"nonDE","nonDE"
"Q64433_Hspe1_842",0.297350941546025,0.182074241601618,0.412627641490432,29.2218285828312,5.24946591268917,2.70631667890482,9.02361033430347e-06,7.60298363444229e-05,0,0,9.02361033430347e-06,7.60298363444229e-05,5.04461966705263,4.11901594433885,"nonDE","nonDE"
"D3YXF5_C7_843",-0.0344284858700661,-0.350234020627489,0.281377048887357,21.086931394576,-0.221907342778322,-7.53344545082104,0.825771131757903,0.883880952140867,0,0,0.825771131757903,0.883880952140867,0.0831403037541105,0.0536062251565499,"nonDE","nonDE"
"Q8R3B1_Plcd1_844",-0.288948762453202,-0.440306383655775,-0.137591141250629,21.8105343982745,-3.88511503559767,-1.18309053694646,0.000469870368822151,0.00235715394284224,0,0,0.000469870368822151,0.00235715394284224,3.32802194178869,2.62761205330779,"nonDE","nonDE"
"Q99LB2_Dhrs4_845",0.311751272711479,0.148425508924997,0.475077036497961,27.3604117925587,3.88455142013699,-1.18462913339979,0.000470615164366773,0.00235715394284224,0,0,0.000470615164366773,0.00235715394284224,3.32733408290861,2.62761205330779,"nonDE","nonDE"
"O09174_Amacr_846",1.54344806241245,1.40791433551909,1.67898178930582,24.0114471779384,23.1756528289317,39.9216283357324,6.90766011112438e-22,2.85187681730707e-19,1,1,6.90766011112438e-22,2.85187681730707e-19,21.1606690398791,18.5448692371369,"upReg","upReg"
"Q02788_Col6a2_847",-0.435270301826147,-0.666049626690444,-0.20449097696185,22.7202910801117,-3.8384977421179,-1.3106718073915,0.000535962819729715,0.00262086725722314,0,0,0.000535962819729715,0.00262086725722314,3.27086533669954,2.58155497482425,"nonDE","nonDE"
"P60710_Actb_848.1",-0.00417241263092905,-0.133721370524834,0.125376545262976,28.8388623779635,-0.0655451655817763,-7.55652815820431,0.948138439878258,0.96824031492868,0,0,0.948138439878258,0.96824031492868,0.0231282456940108,0.0140168384617532,"nonDE","nonDE"
"P63260_Actg1_848.2",-0.00417241263092905,-0.133721370524834,0.125376545262976,28.8388623779635,-0.0655451655817763,-7.55652815820431,0.948138439878258,0.96824031492868,0,0,0.948138439878258,0.96824031492868,0.0231282456940108,0.0140168384617532,"nonDE","nonDE"
"Q3UV70_Pdp1_849",0.161317719901763,0.00854958245126838,0.314085857352259,22.5063397394193,2.14900105416987,-5.33897637942002,0.0391220737892143,0.088885843750652,0,0,0.0391220737892143,0.088885843750652,1.40757813212213,1.05116740067798,"nonDE","nonDE"
"Q9CPQ1_Cox6c_850",-0.0104517050095509,-0.162241436284112,0.14133802626501,28.8341240196351,-0.140130311958094,-7.54864773979761,0.889415348063323,0.928934527626962,0,0,0.889415348063323,0.928934527626962,0.0508953804844568,0.0320148945018852,"nonDE","nonDE"
"O08997_Atox1_851",-0.117314795979301,-0.344478928994742,0.109849337036141,24.5767034658181,-1.05101535618251,-7.0004562726133,0.300949513163282,0.442617859054395,0,0,0.300949513163282,0.442617859054395,0.521506354883372,0.353971066838269,"nonDE","nonDE"
"Q9D6K8_Fundc2_852",0.0471008652534053,-0.0581392026864006,0.152340933193211,24.7801734211209,0.910825336273964,-7.13773247968741,0.369043126692075,0.511527403424507,0,0,0.369043126692075,0.511527403424507,0.432922878854585,0.291131095407814,"nonDE","nonDE"
"Q8VCF0_Mavs_853",0.168335368756402,-0.0275287216802528,0.364199459193057,22.0757956626218,1.74907282341463,-6.0559425411178,0.0896465042924163,0.173699684359499,0,0,0.0896465042924163,0.173699684359499,1.04746664080468,0.760200970735701,"nonDE","nonDE"
"Q8BSY0_Asph_854",0.0794229816230647,-0.261665728974145,0.420511692220274,21.9568537978514,0.473977465128137,-7.44366576865377,0.638678096153508,0.744866706167731,0,0,0.638678096153508,0.744866706167731,0.194717977975073,0.12792143725857,"nonDE","nonDE"
"P08226_Apoe_855",0.61908272170654,0.342607840007741,0.89555760340534,26.2498383856675,4.5575800777031,0.696553865037391,6.88966367921496e-05,0.000444444822163643,0,0,6.88966367921496e-05,0.000444444822163643,4.16180197777685,3.35218214901845,"nonDE","nonDE"
"Q8CIN4_Pak2_856",-0.0901676435920784,-0.228753867235672,0.048418580051515,21.4334378626115,-1.32409149706308,-6.68111859551919,0.194640407242664,0.316372765428177,0,0,0.194640407242664,0.316372765428177,0.710766995409664,0.499800909287311,"nonDE","nonDE"
"Q8BUK6_Hook3_857",-0.300333043147745,-0.549811543956199,-0.0508545423392908,21.4402359479771,-2.45008730574811,-4.72707136041471,0.019806674197827,0.0518020709789323,0,0,0.019806674197827,0.0518020709789323,1.70318844211869,1.28565287738327,"nonDE","nonDE"
"Q91UZ5_Impa2_858",0.635652861032234,0.433737567660866,0.837568154403602,24.5022320666977,6.40675518506426,6.094270592527,3.03013996261945e-07,4.05421504257879e-06,0,0,3.03013996261945e-07,4.05421504257879e-06,6.51853731090712,5.3920932193015,"nonDE","nonDE"
"Q9WV60_Gsk3b_859",-0.535437968347587,-0.90120927114471,-0.169666665550464,19.290690204122,-2.97974011234468,-3.52459452453435,0.0054177840526336,0.017976344330782,0,0,0.0054177840526336,0.017976344330782,2.26617830949456,1.74529862174567,"nonDE","nonDE"
"Q811U4_Mfn1_860",0.0902350932742415,-0.0312152294061431,0.211685415954626,22.9267655841622,1.5120429788264,-6.42313484778697,0.1401137529003,0.245709190462297,0,0,0.1401137529003,0.245709190462297,0.853519234338998,0.609578598943547,"nonDE","nonDE"
"O35943_Fxn_861",-0.206000160676215,-0.354641240783001,-0.0573590805694288,26.2494588038564,-2.82043466582259,-3.90029279565979,0.00808129660170226,0.0252213252472133,0,0,0.00808129660170226,0.0252213252472133,2.09251895336052,1.59823209728591,"nonDE","nonDE"
"A0A075B5K2_Igkv9-124_862",0.869308905494186,-0.399534155065665,2.13815196605404,19.7201385722581,1.39458526524325,-6.58790153031461,0.172580943477436,0.289861902105208,0,0,0.172580943477436,0.289861902105208,0.763007161109256,0.537808862233039,"nonDE","nonDE"
"Q91YP2_Nln_863",0.24721491549435,0.054356241861589,0.440073589127111,20.7745727896077,2.60869215204378,-4.3821517870416,0.0135881925580996,0.0380891139601434,0,0,0.0135881925580996,0.0380891139601434,1.86683830737696,1.41919912990393,"nonDE","nonDE"
"Q61292_Lamb2_864",-1.01665305125361,-1.31834898258628,-0.714957119920944,22.2568708930645,-6.8591924908229,7.38264876207668,8.41572320866425e-08,1.30061176861175e-06,-1,-1,8.41572320866425e-08,1.30061176861175e-06,7.07490855680803,5.88585232058799,"downReg","downReg"
"P25444_Rps2_865",-0.325624541484249,-0.63997172296893,-0.0112773599995675,22.987133365399,-2.10853489326111,-5.41707088811807,0.0427604230321941,0.0952061807111255,0,0,0.0427604230321941,0.0952061807111255,1.36895800693289,1.02133485664069,"nonDE","nonDE"
"A0A075B5M1_Igkv4-63_866",1.71305664945886,0.221937961866524,3.2041753370512,16.8493569142215,2.33850533098814,-4.96104741968448,0.0256539674436136,0.0630978433293985,1,0,0.0256539674436136,0.0630978433293985,1.59084546074219,1.1999854845934,"upReg","nonDE"
"Q61699_Hsph1_867",0.0230301735293459,-0.266695531226733,0.312755878285425,24.4148482229972,0.161796937314534,-7.54528661293467,0.872464208110523,0.917547875341853,0,0,0.872464208110523,0.917547875341853,0.0592523804592521,0.0373712660902171,"nonDE","nonDE"
"Q8VEE1_Lmcd1_868",-0.118632691007655,-0.236207629314104,-0.00105775270120508,23.8273692810276,-2.05341608477873,-5.52080348760892,0.048089435619138,0.10418176082407,0,0,0.048089435619138,0.10418176082407,1.31795031980563,0.982208306629617,"nonDE","nonDE"
"Q9CQM9_Glrx3_869",-0.356605448271385,-0.468743907037917,-0.244466989504852,25.7067382590048,-6.47173504125191,6.28340576392783,2.50911235792348e-07,3.38847416560694e-06,0,0,2.50911235792348e-07,3.38847416560694e-06,6.60047989056518,5.46999582115783,"nonDE","nonDE"
"Q9CXA2_L3hypdh_870",-0.704076519225612,-1.07434876398644,-0.333804274464784,19.809019479563,-3.87059342325546,-1.22750061303018,0.000492617795417936,0.0024503707896004,0,0,0.000492617795417936,0.0024503707896004,3.30748990367796,2.61076819331174,"nonDE","nonDE"
"Q8BP47_Nars_871",0.190325065449404,-0.0127261784967231,0.393376309395531,21.0964768658941,1.90755764405726,-5.78582789103157,0.0652501403372985,0.133455701043732,0,0,0.0652501403372985,0.133455701043732,1.1854185499261,0.874662869018109,"nonDE","nonDE"
"Q99MN1_Kars_872",-0.054479296567564,-0.13246075086566,0.023502157730532,23.3428029610183,-1.42176395104779,-6.55082435951294,0.164548973522171,0.279404543759738,0,0,0.164548973522171,0.279404543759738,0.783704822546438,0.553766535538459,"nonDE","nonDE"
"Q91VN4_Chchd6_873",0.632447434708261,0.133086766900041,1.13180810251648,21.2867647607545,2.57803586956133,-4.45088894761744,0.0146543166157653,0.0406049616678445,0,0,0.0146543166157653,0.0406049616678445,1.83403442948909,1.39142089515907,"nonDE","nonDE"
"O08804_Serpinb6b_874",-0.169641347144413,-0.346692070911023,0.00740937662219704,24.0927365690514,-1.94994042738761,-5.71040448980667,0.0597874711306794,0.124973007492144,0,0,0.0597874711306794,0.124973007492144,1.22338981582585,0.903183778696719,"nonDE","nonDE"
"Q80XN0_Bdh1_875",0.255988308081385,-0.0631026575322032,0.575079273694973,26.2260703977548,1.63297339288354,-6.24152057482478,0.112103361326645,0.206093329665396,0,0,0.112103361326645,0.206093329665396,0.950381365248667,0.685936064195508,"nonDE","nonDE"
"Q9D7P6_Iscu_876",0.00248467773543126,-0.13882727596589,0.143796631436753,21.3392317337887,0.0357831447251002,-7.55807779398247,0.971672498499206,0.982208296839002,0,0,0.971672498499206,0.982208296839002,0.0124800890464915,0.00779640164793246,"nonDE","nonDE"
"Q8K1B8_Fermt3_877",1.34514101912637,0.881715912679149,1.80856612557359,21.9211809579448,5.90836219225104,4.61991543016084,1.32590449034383e-06,1.44598640645044e-05,1,1,1.32590449034383e-06,1.44598640645044e-05,5.87748775859381,4.83983578977407,"upReg","upReg"
"Q8C0M9_Asrgl1_878",-0.421176807688056,-0.534243198603987,-0.308110416772125,24.9198053030347,-7.58085615598168,9.46249418905747,1.06097561834533e-08,2.43350756906191e-07,0,0,1.06097561834533e-08,2.43350756906191e-07,7.97429459624922,6.61376729861024,"nonDE","nonDE"
"Q9D8E6_Rpl4_879",0.284515324313034,0.151669167099635,0.417361481526433,23.2707758446932,4.35856978617802,0.134895898636423,0.000121861048153003,0.00073370506075454,0,0,0.000121861048153003,0.00073370506075454,3.91413509073553,3.13447848535457,"nonDE","nonDE"
"A0A075B5U4_Ighv1-18_880",0.692193310777373,0.13920414771176,1.24518247384299,22.0616016050862,2.54794254081732,-4.51683135286704,0.0157453929690028,0.0431319295548986,0,0,0.0157453929690028,0.0431319295548986,1.80284649589503,1.36520111277219,"nonDE","nonDE"
"O54950_Prkag1_881",-0.389962826970013,-0.548201047672737,-0.231724606267289,23.0374090539653,-5.01532586995171,2.02333423552548,1.79620073395792e-05,0.000142219729346257,0,0,1.79620073395792e-05,0.000142219729346257,4.74564513048675,3.84704015218667,"nonDE","nonDE"
"Q9QZD9_Eif3i_882",-0.0343878685261636,-0.123384626902243,0.0546088898499159,24.066421455423,-0.786354554966982,-7.24393831405427,0.437313129576274,0.572525580019241,0,0,0.437313129576274,0.572525580019241,0.359207483512845,0.242205104598515,"nonDE","nonDE"
"P17427_Ap2a2_883",-0.0673397107262232,-0.22053003539963,0.085850613947184,22.3536333473343,-0.894596607952515,-7.15242285568786,0.377530771816725,0.519309613424605,0,0,0.377530771816725,0.519309613424605,0.423047644073074,0.284573637700315,"nonDE","nonDE"
"Q9D8W5_Psmd12_884",-0.17757247363685,-0.274151321269817,-0.0809936260038837,24.1288410789355,-3.74180337812541,-1.57157916638489,0.000701416583319854,0.00323816921053415,0,0,0.000701416583319854,0.00323816921053415,3.15402397047738,2.48970046093126,"nonDE","nonDE"
"O09117_Sypl1_885",-0.026386112933487,-0.17986934272072,0.127097116853746,23.6915049150321,-0.349866068346347,-7.49594952873195,0.728679292800086,0.81089070319301,0,0,0.728679292800086,0.81089070319301,0.137463571837134,0.0910376787098893,"nonDE","nonDE"
"Q9DCS9_Ndufb10_886",-0.132187974828501,-0.242444442584503,-0.0219315070724979,27.5968261184588,-2.43991788978197,-4.74846402953041,0.0202737445343311,0.0529756977434148,0,0,0.0202737445343311,0.0529756977434148,1.69306603027065,1.27592331448278,"nonDE","nonDE"
"D3Z6Q9_Bin2_887",1.3473214038471,0.69339554047413,2.00124726722007,21.7577881118347,4.19393356913807,-0.334989054228611,0.000197207509030783,0.00113306103598203,1,1,0.000197207509030783,0.00113306103598203,3.70507655253606,2.94574669483543,"upReg","upReg"
"P02468_Lamc1_888",-0.990260193678292,-1.23198247670798,-0.748537910648609,22.8387376138998,-8.33751164857163,11.5535717224187,1.33340735123277e-09,4.58552036619575e-08,0,0,1.33340735123277e-09,4.58552036619575e-08,8.8750371548869,7.33861137333222,"nonDE","nonDE"
"Q9D1I5_Mcee_889",1.34889894107397,0.428647925509658,2.26914995663827,17.8297869740048,2.98367805955566,-3.51511960224864,0.00536351985562802,0.0178167498652471,1,1,0.00536351985562802,0.0178167498652471,2.27055010729034,1.74917151715241,"upReg","upReg"
"Q9D8N0_Eef1g_890",-0.3016786161986,-0.456229186125764,-0.147128046271437,25.2955663087764,-3.97247574022466,-0.94363998991931,0.00036731721723938,0.00191961439027452,0,0,0.00036731721723938,0.00191961439027452,3.43495871451664,2.71678600306479,"nonDE","nonDE"
"Q8BY87_Usp47_891",-0.0860845497160909,-0.214992516445934,0.0428234170137517,22.4293948964687,-1.35904172678764,-6.63544515345051,0.183419809528261,0.303593664142319,0,0,0.183419809528261,0.303593664142319,0.736553761881808,0.517707296204559,"nonDE","nonDE"
"P19123_Tnnc1_892",-0.298575210213883,-0.411557611114297,-0.18559280931347,29.2496294521558,-5.37811747927554,3.08274999445585,6.17897431839134e-06,5.47767968716287e-05,0,0,6.17897431839134e-06,5.47767968716287e-05,5.20908360983545,4.26140336714684,"nonDE","nonDE"
"Q60854_Serpinb6_893",-0.45086544070989,-0.551862633656099,-0.349868247763681,26.7377000559082,-9.08500103949383,13.5656430330834,1.81455634875312e-10,9.71123675536393e-09,0,0,1.81455634875312e-10,9.71123675536393e-09,9.741229540788,8.01272545785442,"nonDE","nonDE"
"Q8BH64_Ehd2_894",-0.348810334892683,-0.500120609977133,-0.197500059808233,23.5580742568815,-4.69146262283984,1.0856743773201,4.63680936703905e-05,0.000318298790278928,0,0,4.63680936703905e-05,0.000318298790278928,4.3337807588691,3.49716501194822,"nonDE","nonDE"
"Q62351_Tfrc_895",0.920993900654178,0.708145946678753,1.1338418546296,22.2905654875338,8.80591748303894,12.8253192222947,3.77804384513511e-10,1.85060113770178e-08,0,0,3.77804384513511e-10,1.85060113770178e-08,9.42273300628985,7.73268717517544,"nonDE","nonDE"
"Q99KN9_Clint1_896",0.0599219193007556,-0.134558125454658,0.254401964056169,22.6153102459177,0.627043986041336,-7.35788734792513,0.534977812853808,0.657891789133342,0,0,0.534977812853808,0.657891789133342,0.271664229109556,0.18184553381308,"nonDE","nonDE"
"Q99J09_Wdr77_897",0.104891770805946,-0.213164471414426,0.422948013026317,20.965485474578,0.671291241123409,-7.32871460180969,0.506766953176722,0.634831597174134,0,0,0.506766953176722,0.634831597174134,0.295191713679954,0.1973414654445,"nonDE","nonDE"
"Q64520_Guk1_898",-0.456407074362311,-0.75924561120075,-0.153568537523871,20.290053404137,-3.06768599614083,-3.31111627624235,0.00431989025906764,0.0149157501179277,0,0,0.00431989025906764,0.0149157501179277,2.36452728570516,1.82635490094188,"nonDE","nonDE"
"P01872_Ighm_899",1.41357995704544,0.883288487479578,1.94387142661129,26.5776580867916,5.42605997969643,3.20936519082673,5.45416256810713e-06,4.92579056932175e-05,1,1,5.45416256810713e-06,4.92579056932175e-05,5.26327192151363,4.30752405707699,"upReg","upReg"
"Q9EPB4_Pycard_900",-0.102663982071082,-0.343925186756622,0.138597222614458,21.6837412993802,-0.866031724329901,-7.17766183518063,0.392779291926706,0.533716486612097,0,0,0.392779291926706,0.533716486612097,0.405851417114805,0.272689381543292,"nonDE","nonDE"
"Q9CYZ2_Tpd52l2_901",0.109122948446636,0.0126256382618629,0.205620258631409,23.4753807400597,2.30137940043127,-5.0364138682383,0.0278739144185463,0.0678077547723896,0,0,0.0278739144185463,0.0678077547723896,1.55480203770937,1.16872063559799,"nonDE","nonDE"
"Q61171_Prdx2_902",0.111518491637977,-0.0229359338902059,0.245972917166159,28.1020465694737,1.68794822991896,-6.15494806796697,0.100923881905829,0.191008525676388,0,0,0.100923881905829,0.191008525676388,0.996006053260909,0.718947247560782,"nonDE","nonDE"
"Q99JR6_Nmnat3_903",-0.0850656371620815,-0.245908537022773,0.0757772626986103,21.5934732561716,-1.07631551877145,-6.97372761421531,0.289651537462407,0.429719170054598,0,0,0.289651537462407,0.429719170054598,0.538124161935621,0.36681527172167,"nonDE","nonDE"
"Q3UW53_Fam129a_904",-0.274614747139861,-0.487741502429197,-0.0614879918505244,20.322344604847,-2.62224472114726,-4.35203220424205,0.013151199953655,0.0371524612571486,0,0,0.013151199953655,0.0371524612571486,1.88103461907724,1.43001241003285,"nonDE","nonDE"
"Q9EPL9_Acox3_905",2.56262058137695,2.24808302821256,2.87715813454135,21.7150675824005,16.5838377356132,29.7636664811641,1.91112759921242e-17,4.60263230143659e-15,1,1,1.91112759921242e-17,4.60263230143659e-15,16.7187103156745,14.3369937189656,"upReg","upReg"
"Q9D832_Dnajb4_906",-0.0196093799716941,-0.182033032304042,0.142814272360654,22.9481591005518,-0.245698173076697,-7.52774188210778,0.807449205343931,0.86909802735343,0,0,0.807449205343931,0.86909802735343,0.0928847885419885,0.060931235821015,"nonDE","nonDE"
"Q63932_Map2k2_907",-0.143545834121294,-0.380579576279186,0.0934879080365978,22.1860427286441,-1.23248897674819,-6.79572068945587,0.226549659372618,0.354674168790285,0,0,0.226549659372618,0.354674168790285,0.644836586465169,0.450170440398515,"nonDE","nonDE"
"P01029_C4b_908",0.626557156619608,0.270920459935705,0.982193853303511,22.0219962454973,3.58618739422049,-1.99039268787494,0.00108375571641008,0.00472406337922344,0,0,0.00108375571641008,0.00472406337922344,2.96506859876712,2.32568428441535,"nonDE","nonDE"
"Q9CQM5_Txndc17_909",-0.296637883561512,-0.490445804704564,-0.102829962418461,23.1201481459862,-3.11488794540106,-3.19328439396825,0.00381020771967034,0.013395985778403,0,0,0.00381020771967034,0.013395985778403,2.41905134740901,1.87302532219252,"nonDE","nonDE"
"O09172_Gclm_910",0.446311448304503,0.155566872512602,0.737056024096403,22.1300212966068,3.12454310220517,-3.17117545436605,0.00372559734817814,0.013146491253034,0,0,0.00372559734817814,0.013146491253034,2.42880408419923,1.8811901432031,"nonDE","nonDE"
"Q91V41_Rab14_911",0.166999764686324,-0.0613545083105502,0.395354037683198,23.6567507618708,1.48834204316796,-6.45732400197599,0.1462327181209,0.2544744463776,0,0,0.1462327181209,0.2544744463776,0.83495544742158,0.5943558217924,"nonDE","nonDE"
"O08788_Dctn1_912",-0.0654207639330266,-0.225277107996515,0.0944355801304612,24.3668110327798,-0.832862047173698,-7.20600114806817,0.410955505155847,0.549040351811192,0,0,0.410955505155847,0.549040351811192,0.386205197372994,0.260395735832359,"nonDE","nonDE"
"Q9QZM0_Ubqln2_913",0.0332598128404946,-0.155551524926613,0.222071150607602,21.8082864476013,0.358491670219558,-7.49282164561769,0.722276111245888,0.805626384214827,0,0,0.722276111245888,0.805626384214827,0.141296748874524,0.0938663191038008,"nonDE","nonDE"
"Q9DCM0_Ethe1_914",-0.0126980303236586,-0.194181937462083,0.168785876814766,23.4916682536456,-0.142391995593193,-7.5483195743708,0.887642820624445,0.928779055613558,0,0,0.887642820624445,0.928779055613558,0.0517617552093629,0.0320875866954275,"nonDE","nonDE"
"P84099_Rpl19_915",0.17739161348312,-0.0802900092195933,0.435073236185834,24.0815812441196,1.40111119818623,-6.57905970074232,0.170606288170115,0.28776853165636,0,0,0.170606288170115,0.28776853165636,0.768004965740278,0.540956699194437,"nonDE","nonDE"
"Q3UM45_Ppp1r7_916",-0.14100381312776,-0.216645133477656,-0.0653624927778642,24.7606164268248,-3.79366601129173,-1.43163844895511,0.000607048845469573,0.00289023255915497,0,0,0.000607048845469573,0.00289023255915497,3.21677636252536,2.53906721084407,"nonDE","nonDE"
"P62962_Pfn1_917",0.048813822881236,-0.109756226918467,0.207383872680939,26.4866446801542,0.626482574555192,-7.35824469974084,0.535341327957544,0.657891789133342,0,0,0.535341327957544,0.657891789133342,0.27136922810716,0.18184553381308,"nonDE","nonDE"
"P04104_Krt1_918",-0.758279518565335,-1.86701823776494,0.350459200634268,24.0812514078954,-1.39212734395957,-6.59122345700067,0.173317337912273,0.290875207065313,0,0,0.173317337912273,0.290875207065313,0.761157990182834,0.536293294543922,"nonDE","nonDE"
"P68510_Ywhah_919",-0.125144152332567,-0.250824561500512,0.000536256835378224,26.3416729197765,-2.02642396229997,-5.57099794813124,0.0509291950262514,0.108784459442621,0,0,0.0509291950262514,0.108784459442621,1.29303318811638,0.963433141957453,"nonDE","nonDE"
"P45376_Akr1b1_920",-0.0493206889710009,-0.159394885462176,0.0607535075201742,30.4696810470996,-0.911865843082634,-7.13678203824805,0.368503207216906,0.511024121332466,0,0,0.368503207216906,0.511024121332466,0.433558727966277,0.291558599837216,"nonDE","nonDE"
"P48722_Hspa4l_921",-0.168262353336186,-0.337502116103398,0.00097740943102706,28.4564633327213,-2.02335407378985,-5.57667408542064,0.051261297488,0.109332213830495,0,0,0.051261297488,0.109332213830495,1.29021040547235,0.961251857926226,"nonDE","nonDE"
"P15508_Sptb_922",1.22739192272789,0.671796546397807,1.78298729905796,23.6240279704494,4.49679915254543,0.519869281119645,8.25111765191853e-05,0.000519514815120797,1,1,8.25111765191853e-05,0.000519514815120797,4.0834872202761,3.28440206305682,"upReg","upReg"
"Q91VK1_Bzw2_923",-0.00789857613375844,-0.169381227701415,0.153584075433899,22.4602605225266,-0.0995428965606558,-7.55364449413731,0.921314086866359,0.950588258137729,0,0,0.921314086866359,0.950588258137729,0.0355922884361441,0.0220075545031644,"nonDE","nonDE"
"A0A1D5RLD8_Gm10358_924",-0.168443381342072,-0.567005728715443,0.230118966031298,20.4490952642043,-0.860273480623477,-7.1826246250835,0.395926834744013,0.535938432042247,0,0,0.395926834744013,0.535938432042247,0.402385062061142,0.270885098665636,"nonDE","nonDE"
"Q9JIQ3_Diablo_925",0.739181032142753,0.178586703519904,1.2997753607656,17.5123097716121,2.68399045267557,-4.21470339735038,0.0113443167464923,0.0329167423668299,0,0,0.0113443167464923,0.0329167423668299,1.94522165598565,1.4825831516528,"nonDE","nonDE"
"Q91XL9_Osbpl1a_926",-0.16709657911386,-0.311935910231913,-0.0222572479958065,22.3488845945612,-2.34783939589962,-4.94117625529621,0.0250776082642615,0.0621563360923805,0,0,0.0250776082642615,0.0621563360923805,1.60071388598984,1.20651459365629,"nonDE","nonDE"
"Q6NTA4_Rragb_927",-0.483901141287976,-1.032693093542,0.0648908109660481,19.6311622260848,-1.79484836902604,-5.98002881815091,0.0819638060906202,0.162354626183614,0,0,0.0819638060906202,0.162354626183614,1.08637788280165,0.789535331938558,"nonDE","nonDE"
"P10649_Gstm1_928",-0.141017407760931,-0.252915532355353,-0.0291192831665077,28.6726233452437,-2.56470404342901,-4.47920398149849,0.0151006480692097,0.0416420543129924,0,0,0.0151006480692097,0.0416420543129924,1.82100441384312,1.38046785373428,"nonDE","nonDE"
"Q60759_Gcdh_929",0.027225339670796,-0.17341318712349,0.227863866465082,24.1945630080027,0.276150805164335,-7.51959229173257,0.784167500043103,0.852291867290172,0,0,0.784167500043103,0.852291867290172,0.105591161072318,0.0694116556473376,"nonDE","nonDE"
"P09103_P4hb_930",0.287151455925056,0.200427521518284,0.373875390331828,24.4464341373772,6.73844033986718,7.05696092452865,1.16053982080351e-07,1.73321430454914e-06,0,0,1.16053982080351e-07,1.73321430454914e-06,6.93533995330498,5.76114773530745,"nonDE","nonDE"
"Q8VBZ3_Clptm1_931",0.269032918712458,-0.0456109264300845,0.583676763855001,21.2938937383387,1.74044144459395,-6.07020409789427,0.0912201230592689,0.176102976380285,0,0,0.0912201230592689,0.176102976380285,1.03990934621561,0.754233303802114,"nonDE","nonDE"
"P08249_Mdh2_932",0.0231853326715807,-0.0471487532679431,0.0935194186111046,32.0063939356884,0.670864515805047,-7.32903209703484,0.507011048216154,0.634850136078774,0,0,0.507011048216154,0.634850136078774,0.29498257690526,0.19732878298436,"nonDE","nonDE"
"Q06185_Atp5me_933",0.181468750442075,0.0853183205473663,0.277619180336784,28.7040040229463,3.84094382689449,-1.30342121872311,0.000531867538588284,0.0026052494686782,0,0,0.000531867538588284,0.0026052494686782,3.27419651511689,2.58415068400248,"nonDE","nonDE"
"P35385_Hspb7_934",-0.0981847300716545,-0.307617430372475,0.111247970229166,25.7341385247543,-0.954084401408082,-7.09735009319705,0.347030632686175,0.493562267944413,0,0,0.347030632686175,0.493562267944413,0.459632187977442,0.306658048832776,"nonDE","nonDE"
"Q6ZWN5_Rps9_935",-0.0341490048571167,-0.143316232468092,0.0750182227538584,24.749203597562,-0.636609490068011,-7.3517506747782,0.528804205392647,0.653095792130235,0,0,0.528804205392647,0.653095792130235,0.27670509971841,0.185023114372005,"nonDE","nonDE"
"P80315_Cct4_936",0.0118750983072431,-0.0761422887033948,0.099892485317881,25.9497720644864,0.274571893976626,-7.52003810924581,0.785369860917552,0.852720192738093,0,0,0.785369860917552,0.852720192738093,0.104925769080813,0.0691934526366202,"nonDE","nonDE"
"Q8CI51_Pdlim5_937",-1.02359339262602,-1.35096191620262,-0.696224869049416,22.9012589038407,-6.36456227044223,5.95037782502473,3.50856425772429e-07,4.56460410448222e-06,-1,-1,3.50856425772429e-07,4.56460410448222e-06,6.45487056516067,5.34059688356116,"downReg","downReg"
"P48774_Gstm5_938",-0.273941654945485,-0.432787276015155,-0.115096033875815,25.5157286195758,-3.50970137118493,-2.18798896764275,0.00132894812998215,0.00555008684342258,0,0,0.00132894812998215,0.00555008684342258,2.87649196962321,2.25570022132342,"nonDE","nonDE"
"Q8BFP9_Pdk1_939",0.146085233176265,-0.0300865545963303,0.322257020948861,23.8038463880753,1.68755250459854,-6.155579437414,0.101000582699474,0.191028589006204,0,0,0.101000582699474,0.191028589006204,0.995676120648682,0.718901632131805,"nonDE","nonDE"
"Q8BX70_Vps13c_940",0.235839350521019,-0.926619060942259,1.3982977619843,23.5832247630706,0.412969234052069,-7.47130948691592,0.682335338914548,0.777889202944001,0,0,0.682335338914548,0.777889202944001,0.166002135537995,0.109082256450802,"nonDE","nonDE"
