TNFR_name,partner_ID,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
TNFRSF1A,CRADD,9606,0.963,0,0.0,0,0.0,0.27,0.9,0.544
TNFRSF1A,OTUD7B,9606,0.9590000000000001,0,0.0,0,0.0,0.368,0.9,0.414
TNFRSF1A,MAP3K5,9606,0.9590000000000001,0,0.0,0,0.0,0.0,0.9,0.613
TNFRSF1A,STAT1,9606,0.958,0,0.0,0,0.066,0.27,0.9,0.467
TNFRSF1A,CAV1,9606,0.9570000000000001,0,0.0,0,0.11199999999999999,0.27,0.9,0.418
TNFRSF1A,SHARPIN,9606,0.956,0,0.0,0,0.0,0.772,0.6,0.5579999999999999
TNFRSF1A,MAP3K3,9606,0.956,0,0.0,0,0.062,0.0,0.9,0.57
TNFRSF1A,BID,9606,0.955,0,0.0,0,0.0,0.287,0.9,0.42700000000000005
TNFRSF1A,NFKB1,9606,0.9520000000000001,0,0.0,0,0.062,0.0,0.9,0.535
TNFRSF1A,SQSTM1,9606,0.9520000000000001,0,0.0,0,0.0,0.0,0.9,0.547
TNFRSF1A,TAB1,9606,0.95,0,0.0,0,0.062,0.0,0.9,0.517
TNFRSF1A,TIMP1,9606,0.95,0,0.0,0,0.162,0.0,0.9,0.456
TNFRSF1A,TXN,9606,0.943,0,0.0,0,0.062,0.0,0.9,0.45
TNFRSF1A,SMPD1,9606,0.9390000000000001,0,0.0,0,0.0,0.161,0.9,0.342
TNFRSF1A,UBC,9606,0.938,0,0.0,0,0.0,0.321,0.9,0.166
TNFRSF1A,MAP3K14,9606,0.934,0,0.0,0,0.0,0.0,0.9,0.368
TNFRSF1A,USP2,9606,0.934,0,0.0,0,0.086,0.27,0.9,0.134
TNFRSF1A,MAP2K7,9606,0.934,0,0.0,0,0.0,0.0,0.9,0.37
TNFRSF1A,PPARG,9606,0.932,0,0.0,0,0.062,0.0,0.9,0.33899999999999997
TNFRSF1A,USP4,9606,0.93,0,0.0,0,0.0,0.27,0.9,0.11800000000000001
